"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"le2IRzlrx-cgwqqCCi916A","FuFF-mV-7fofVf32hTml5g","dhTqIxY42I_X3kk3xk367w","5.0","1","0","0","Visiting my Dad and stopped by and had there Chicken and waffles and it was delicious, I cannot wait to come back and eat here again, and the customer service was Great also.","2016-11-28 18:33:16"
"QTrYrnAnq6A0m2GlyLRl7w","MN7F8g2u8UwhJkH92sGO6g","JnKdPqmgppB0CY7EuXaSCQ","5.0","0","0","0","My favorite restaurant! Amazing drinks, especially the Cosmos. Where we travel, I compare the Cosmos to Middle Ground.. .. my benchmark. Favorite appetizer is the mussels; the sauce is wonderful.  We have never been disappointed.","2015-11-01 01:34:38"
"oPs0RW6ivBivqznwQWx3Xw","3OzBLTwU7dTyU-trcic29w","sWbQXsdro7YjnDeucxD-lg","4.0","0","0","0","A good hotel for the price. It is very inexpensive  with good service and amenities.  The breakfast was more than just a muffin and juice but actually breakfast. We had a training there and the room was set nicely and always clean. Its not a 5 star resort by any means but a good bang for your buck.","2014-01-26 15:20:00"
"GWyDoAMRwaq1dW_QofqBuQ","40NP9veqifmyzlzFb5Rdfw","LiHdRXlcj0GDm_e97oiwKw","4.0","0","0","0","I who I can make my lunch as tasty & healthy as the options @pure fare. A bit too pricey for daily indulgence but when I'm in a bind and didn't pack a lunch, this is one of my favorite spot for a healthy lunch. Although there are lots of options, I like to come in on the earlier side to beat the lunch traffic and the lack of options later in the day. Note that unlike their sister restaurant Agno grill, everything is premade, and not customizable.","2015-02-21 19:11:26"
"i5oYRzkJtiz6Nc6U4e1gUg","KICRrf7TdSOms4l_Q-mgTQ","wuZioLqrWXJcqgfZNrRjSA","4.0","1","0","0","My 1.5 year old chocolate lab mix has been severely sick now twice in her short life and both times, I've taken her to Hickory for emergency treatment. I took her to Hickory when I first got her from the rescue group because they had great reviews on Yelp and because it was close to home.  The two times she has been hospitalized, they have been great.  They take her right away and have nursed her back to health both times.  They haven't been able to figure out what is causing her sickness both times, but I don't believe that is their fault.  She may have gotten into something (she likes to chew EVERYTHING) and its upset her belly so I can't fault them for that.  The only issue I have with them, is as I've read other reviews, that they demand payment right away; there are no options for a payment plan.  As a single person on a fixed income, this has made things very tight.  I obviously am not going to not treat my pet but the cost of both of these episodes has been over $2,000.  I would give them a five star rating if they did offer payment plan options and realize that when pets are sick, its usually an emergency and not something they have set aside money for.","2014-06-13 17:34:18"
"JL5Srcyjb2ewyobbjhaYCg","v4YpejtzBmFnhxLdeDkqrA","cUKteyNt2Gl-m0h9uBJhlg","5.0","1","0","0","Definitely a lunch time fave for me here in Indy! I'm all about the choose two option, and the employees here are always super friendly which makes stopping in for lunch a pleasant break from the work day. 

My go to is the broccoli cheddar soup with a salad, but now that they have the autumn soups in town, watch out, your taste buds will be beside themselves with joy!","2015-10-20 13:37:44"
"dTcszzhHqP4CifGg3l_NvQ","AAlIp6-nSycxdXdBpOuJyA","jyI0Egi-Zij0WLxgW1Qjmw","5.0","4","0","4","This is a new drive-thru Starbucks. So far, while a ""cozy"" location, it does have a good amount of seating for its size. There's outdoor, patio seating as well as bar, table and chair, comfy chairs, and a long rectangular table with seating. The staff is friendly and they made my drink well. I'm always glad to see the opening of a new Starbucks and I bet it'll be a well-used location in no time.","2016-12-21 15:03:04"
"ShUKPhdhqDAGR8MQwv8sTg","iMOUd14Z9dfWLIQ1lctOFg","5HZPNcMR5dHQ1OyOb-RDgw","5.0","0","0","0","Nonna Mis is superb! True Sicilian food! The ambiance, service, and food quality all deserve 5 stars each. Great little place for a date night! Plus, Mondays and Tuesdays 50% off a bottle of wine and $5 pitchers of beer! How awesome!","2013-12-17 21:35:12"
"koOST3eKs0JKD7IukUGJoQ","I5EsgXDMi-UeUnGyMENefQ","mphahIyxL-JrvMFiefw7gQ","4.0","0","0","0","Great layout and fun golf course.  The staff always does a great job keeping the greens and great shape and they have a lot of tournaments and events you can partake in.  I brought my kids to breakfast with Santa and they did a great job and the kids had a blast!!!  Never been to a wedding there but they book a ton so must do a nice job.","2014-10-05 22:27:07"
"oMcZteQS7Td1ghwU9DxB_A","TJ_E6Lipbz6bVIoDv0ysZQ","Gs9L78VUBgEM2XV6rp_JKQ","5.0","0","0","0","This place is great! I waited only fifteen minutes to be seen by Doctor Micheal Murray for strep throat. The Doctor was very kind, and honestly he had a great sense of humor. I would highly recommend going here. Thank you for your help! -Chelsea","2018-05-02 22:16:35"
"MhlRHUYBBDxIshPOSk1cRw","0Hl2BwAIz3Gi3Jhlx7AYZA","MHRtTzAIU9RAnP1GnZr9vw","4.0","2","1","1","I thought I had written a review of the Y, I have been a member here since 1993, and I remember when I was a kid going to the ground breaking ceremony of the Y in Lawton Oklahoma.  Since my youth I have spent immeasurable amounts of time at the Y, from day camp, to overnight camp, ski trips, Saturday mornings, swim lessons both adult and youth.
I have paid for my youngest nephew to go to  Y camp (and will continue to do so).  I cannot imagine my life without being a member of the Y, I might go through spells of working out more or not at all, but all the same it is a great organization and keep coming.  Spending time at the Y, for youth and adults is like going to the library, everybody should belong and participate.  The Y is a way of life.","2013-10-30 19:16:25"
"gYbG2N1CIQyE-nJ_dq3yag","dvpmMJkAILJGTIpCh5sn7w","_8MkUoObdLpakXbCobbKxA","3.0","3","0","2","Judging from the quality of the food, Pure Eatery gets a 4.  But I can't rate the rest of it as highly because, over the course of multiple visits, it's hard not to think the overall experience should be better.

Truth be told, the vegan tacos make for a very tasty appetizer....but against all odds.  The presentation is unremarkable or even disappointing, and nothing really clues you in to how the two modestly sized tacos should be shared.  Each one gets two tortillas, so I ended up scraping some of the contents onto the other tortilla, which caused them to fall apart.

Portion sizes aren't small exactly, but the plates overwhelm them, making everything seem dinkier than it really is.  You'd be hard-pressed to expect any wow factor when the servers bring the food to the tables, even if the results are consistently tasty.  And service, while friendly, is slow--this is the rare occasion where I can't tell if it's the fault of the front or back of the house,  but at least the friendliness compensates.

Pure Eatery just sort of lacks a gestalt: it's partly a bar, it's got more than a bit of a coffeehouse vibe, it claims a veggie-friendly menu that steers people to brunch items (where the place really shines), and the blah interior tries to accommodate all of these, appealing to hipsters but without their aesthetic sensibility--or any real aesthetic sense.  If Pure rethought its business model, it could become a Fountain Square staple.  (Since it's older than most establishments in the hood, it kind of already is one.) As it currently stands, I'd imagine it would make for stellar take-out if I lived nearby.","2015-12-29 12:38:19"
"GbuqfYRq975iy2zNuVgDnQ","JAfmTzp2zcGgdP9uYR4scA","lOipP8dh4Daqid9uro4xNA","4.0","1","0","0","This place is amazing. I definitely recommed the vegan ice cream and strawberries and Oreos. Did you know oreos are vegan!? Delicious","2017-08-18 23:19:36"
"Hv_nI61Hz5nR6eMW3AEn7g","kBIMA39BbR2-NNiKMJ9uVg","i_FWONQD1ZBqrNE2b-M5Ug","4.0","0","0","0","One of my favorite brunch places in Philly.  Had one bad service experience but everything else was great.","2017-12-10 14:45:32"
"e1FDh8NRsgUXiey3Czdp7Q","k4XjNX8Mju434hDMli7k2g","dYinIkKBspHV5hSaukklFg","4.0","1","0","0","Went to this place for my birthday dinner this past weekend. It was my 5th time going. This restaurant is an excellent Italian byob. The food is great, and so is the ambiance and the service. Some of the food I have tried there:
Grilled calamari
Caprese salad
Gnocchi 
Lamb shank
Pasta in white sauce with shrimp and muscles 

These dishes are not overly complicated but their execution is close to perfect. Seafood is always fresh and meats are top quality and well seasoned. Dining room is small but it would be right at home if it were in Italy. Highly recommend.","2014-03-07 17:08:34"
"-w_yGGuU-XohKarWreBNag","oTNO7G1ipxN2_CxN9Rwotg","PH3U6L2eeKaPTjO6XYGalw","1.0","1","0","0","If I could give no stars I would... This is the worse ""Cajun"" food I have ever eaten in my life. I describe it as a basterdized version of CAjun food...First how could a roast beef po'boy not have gravy? second etouffee is nver blond...it is always brown.. the roux should be COOKED! its funny that I talk about ROUX this shop sells shirts talking about ROUX however their ROUX is RAW. They do not cook it down.  And the red beans and rice...Please..cook the red beans and dont just chop the uncooked beeans. I had whole hard beans in the red beans.. I wanted my friend that I was visiting to taste good red beans so we went to the store and I made her a pot. It deosnt take much

oh and WORLD cajun does not mean HOT! every thing was overly spiced HOT! disgusting..

The bread pudding was so slimy I could not put it in my mouth becuase I though that just by watchint it shimmer I would throw up. I really was scared that the little food I just ate would come up just by the thought of raising the fork to my mouth with this ""Bread pudding"" on the fork. 

Lastly...I had to order something...I ordered the cat fish ""Po' Boy""  Could I get it dressed? No.. No lettuce tomato or pickles...pelase that is what should be offered on any sandwich. The only thing that they offer...Cole slaw...No thank you..  The fish...WAS ENCASED in some type of seasoning.. I say encased because I had to take it off in order to enjoy the catfish.. Yes, they runined a perfectly good piece of fish. 

ughhh","2013-04-21 14:08:20"
"0TjnyimYNz2DpbhFuIRSzA","XrFCag4AMW5qta9QXokWPA","qhODUUkMQ-fuVWTq-K-opg","2.0","1","0","0","Made the trek from St Louis specifically to try the ""Chicago Dog.""  For some reason, other than Sonic, they don't sell hot dogs in St Louis on Sundays.

Missing a pickle spear on the dog but that wasn't its biggest flaw.  Since I see pickles in review photos, I must assume it was an oversight.

The actual wiener was supposed to be ""Vienna"" based on all of the signage, but this chewy, wet, mushy, skinny, grayish dog tasted nothing like the hundreds of Vienna Beef hot dogs I have had in my life.  The outside pallor was off-putting enough, but the lack of ""snap"" that accompanies a properly cooked Vienna dog is unmistakable and this had none of it.  If these were indeed authentic Vienna Beef hot dogs then the owner/operator of this joint needs to send his staff back to school on how to cook a Vienna.  These were water-logged yet somehow undercooked.  This was the first small hot dog I have not been able to finish in my 50+ years on earth.

The Sunday ""special"" was buy one meal, get the 2nd for half-price, which would have made the $12 tab (including pizza puff) a bargain, had the dogs not been soggy and forgettable.  Ample fries were okay dipped in generic high-fructose ketchup.

The Pizza Puff was authentically greasy and delicious.

Doors to the place were propped open to provide cross-ventilation so I didn't notice the smell mentioned in other reviews.  Aside from one other customer, there were no other diners at 5 p.m.

Interesting décor included multiple Vienna product posters and vases with fake flowers and real water.

My curiosity has been sated.","2016-06-06 18:03:15"
"38G5eyTyMPYGky17P10swg","MsJnCqy34-qR4K6JRXkELw","HDkjdWPwMX9d2G-5QYUq0Q","5.0","0","0","0","The food was amazing, we loved our server Kendel she was so attentive and sweet. This place is great day for brunch on Sundays.","2018-07-22 19:59:04"
"Gv0UFXjo4b8v4peEhjH8pQ","3ZctdPpTZbRG1xrrIuW3aw","hAZlcREMAHe0z9GbMX-Faw","5.0","1","0","0","This place is very clean, large rooms, nice big couch, big shower, & awesome people that work there to help you valet & unpack/pack your things. They are very professional. Our car completely died the 1st day we were in NOLA, & the valet guy stuck beside us the entire time helping, offering all kinds of assistance & advice, he was awesome. Very pricey, but definitely worth the stay.","2017-10-27 21:42:07"
"ZkhPHWfrEWSJdnaXxFZ7Cg","Y1ofWWHWYOclROg7m9pf8A","a-dPw0ISYHoxMmWgd4mK-g","1.0","0","0","0","Arguably the worst Starbucks I have ever visited. Unfriendly baristas, very slow service, and dirty throughout. Do not recommend.","2014-05-17 19:03:01"
"zg6B7Yu9RxwQ8jK5oIS9hA","V9NB72DrZ-yj8ewsI43WNw","K6hAv8V2cTuXQtU3VHAD6w","2.0","0","0","0","Tried take out once and ate in twice. Overall, pretty uninspired. Food is bland. Went for all you could eat taco Tuesday, and the tacos were just okay. Strangely, they were out of limes (I got lemon wedges with my tacos!)--c'mon, guys, on Taco Tuesday have some limes around. I was the first one in, so it's not like you ran out (and the Italian Market is right outside).  As I said, uninspired.  Best thing so far was the portobello burrito, but probably won't go back.","2011-01-29 19:28:01"
"YeYpbJBpnGZT05sXkl6gSg","aax9lukQHxI3N-8roRTFcg","fiBEzPfn2VOZb-PjLcm7Ng","5.0","1","0","1","First time coming here but not the first time I've had there beer.   I got the growler club membership for Christmas and it's awesome.  Had the sugar creek lager and the blackberry wheat beers.  Both where good. I've had the blackberry wheat in cans.  It's much better on draft.  I had the philly cheese steak with fries.  The sandwich was great nice and tender.  The wait staff we nice.  Only problem with the wait staff when we where walking out two of them where standing at the hostess table and didn't say bye or see you next time.  Just thought that was odd but it wouldn't keep me from coming back.","2015-01-11 00:10:31"
"CGxatMDXv6fbeDOwwRZtVQ","MAK0lnd8P3XYNVwsQzu6rQ","CB2IyUkOH3BB7SYUIu5iOA","5.0","0","0","1","Love this Wal-Mart! I always thought I wouldn't like the Neighborhood Wal-Mart because they seemed too small. I was pleasantly surprised when I went to this one. It has everything I need and cuts the time of my shopping trips in half.","2016-06-27 19:25:29"
"HSqzP2Vvo6vTmLROUArqaw","kj8Xa6uachZ4oGK6bM3vkQ","f-xTgL53Bd_zPsDTn1_37g","3.0","0","0","0","good movie experience, good food, terrible beer situation. half the beer choices aren't available, and what was finally available was still pretty warm, you know, it probably felt cold enough, but when you drink it you realize it's not quite there yet. Not a huge deal, I'll be back, but if I pay that much for a movie and dinner, I at least expect my fourth choice in beer to be COLD!!","2015-12-28 22:15:15"
"dfmOWfP574jveveyB7thEw","_6nMGd_CrdV3E8iYF8aG3Q","FlrkiVnHN8K37q9WzJi_ug","5.0","0","0","0","One of my favorite restaurants overall. THE best pad Thai and sushi (M80 is our fave) we've found yet. Thank goodness we live so close. We travel a lot and always try to find better pad Thai and sushi, but it's not possible.","2016-02-28 02:45:42"
"09YacAn7THHmSHgof4JK9g","oCecuxo8VfRzpZXO5gi3hg","Jzb2IQSwPfULWzdl9Bq5fg","4.0","0","0","0","Delicious and fun experience. You're basically at the dinner table with a bunch of strangers. Food was just like home. And the biscuits. Oh my. Pace yourself. It's a lot of food. At $20 for dinner it's a little pricey.","2016-07-08 20:28:14"
"ME0Vxr1KkDwOrbm0BB9uYw","FVq_1ThUceP1-qPGcNTJ_g","bPuHjKhc1OWhP9OTqXwlow","5.0","0","0","0","Very clean, very friendly!
The second you walk in the door if you're newbies, like us, they explain the whole menu to you!
Miesha explained it all of the top of her head and was great! Very knowledgable super impressed!
Best of all, great subs!
Get the combo deal! Big drinks, great selection.
Will definitely be back!!!","2014-10-02 16:38:00"
"e5qy3zbugLsbUmdu6k6MkA","_9NIhIgbq9RFDvq1j0rp1g","Oh3Q3QfhMl2DArFiLUrT9Q","4.0","0","0","0","Ate at this neighborhood starwart again last week and was generally pleased with the meal - great (small) pizzas - they do personal size pizza's for one. Also tried my dining partner's Fetuccine Alfredo with chicken - the cream sauce was tasty but the chicken in the dish was kind of like that found in a pot pie - small rubbery and tasteless chunks. Dessert was from the dessert table sitting in the middle of the room and was a dry Tira Misu. Not so hot. The place gets crazy noisy when all the tables are filled, which is due to the smallish room into which they have shoehorned as many tables as possible. Also our table was unfortunately on the west wall - this is next to the aisle used by the waiters, who scurried back and forth all evening inches from our table, the wood floor amplifying their foot steps - thump thump thump. Next time will know better than to sit next to the waiter flight path. Staff very friendly - in fact they have the friendliest wait staff in the city. Why are they so cheerful?  All in all a B+.","2010-06-05 01:23:49"
"q2iQl-6TxA_25tYQnjBEjg","vCgkA-B-MC5v3MS4-Ih9cg","JGsG-_hYhD8nHtsgXZt_5A","5.0","0","0","0","I'm REALLY impressed by how good this restaurant is, definitely a great spot for dates. They have extremely fresh Oysters from both east and west coast, amazing sauce for snails, and creative entree. Well worth the money especially when you have a $40 for $20 deal;-)-","2014-06-21 15:39:34"
"CdvjAwIUQu0oZk9pgGx_8w","c94YjpUvZX-ksIl72bkVXg","RQWn5smjc-oVLzf3gHAnQg","2.0","0","0","0","2 stars for the outdoorsy area, we enjoy the outdoor feeling and open air concept.  Been here twice now and ""Meh"" the Thai shrimp tacos $9 were not good - you get two tacos w 2 frozen breaded coconut shrimp in each - So $4.50 for an unappealing taco :-( The wings are ok but nothing like the other restaurants around the area.  Our friends didn't care for their food either.  Hopefully they are in a learning process and working out the kinks. We might stop by again for a beer - but that's about it.","2016-04-15 18:12:07"
"wpSL1GAyvvKw_UmI1FTO7Q","9-iRWaKFLh7RVGJlmVsVTg","2QgS3cMCPHLnph2tomYmSw","5.0","0","0","0","I was really impressed as soon as I walked in the door.  Nice setup and super clean. I got a pedicure and it was very good, could have used a little more scrubbing with the pumice scrub and scrubber but other than that was great.","2017-08-04 16:55:07"
"PVhs7JP6I346kRFcrpw2qw","zOg0wEW2adv_vwuYt1LHOw","atZ_olNKXOG4rEr6mccN8g","5.0","7","3","3","I question my sanity everytime I get a donut here: ""Girl, why do you hit up Dunkin Donuts?  Sure, it's on the way to the train, but these Amish delicacies are 100x better for the same price ... if not slightly less!""  I was tempted to get a dozen, but somehow had enough self-control to only get 6.  These don't stand a chance of lasting through the weekend.

Good:
-Amazing selection of donuts
-Apple Fritters. They don't look like much, but if you manage to get a fresh hot one ... heaven.
-Made fresh on premises!  If you're waiting in line, you get a free donut-making peepshow!
-Sweetest ladies running the stand are super helpful and always have a smile. It's like the sugar, spice, and everything nice they stand in proximity to has imbued them with the same qualities. :P)
-They deliver! Tues-Wed 10:30A-2:30P, Thurs-Sat 10:30A-4:30P.

Eh:
-The line. It's a popular spot, and folks are always bedazzled by the myriad of options.  I don't blame them.  Time stood still when I first saw the display of awesome.

Note that Beiler's Donuts and Bakery are two different stands right next to each other (but they're the same entity - just different goods).  The bakery has a delectable array of cakes and breads.  I love the garlic cheddar bread (especially with a piece of sweet lebanon bologna tucked in there ... and this is why I hit the gym every day).","2015-07-18 14:03:20"
"YgajAKI38eS0R3xM-ypNfw","4h64t396tTVjmiAh3FKlfQ","X9omGyXWWFnhrgiPY_SmnQ","5.0","0","0","0","Greg was very professional and courteous. He listened to my concerns and made sure they were communicated properly. I had to leave my LR4 and he kept me updated along the way to make sure I knew what was happening when and where. 
The repair was completed and works perfect. 
When I picked the car up it had been washed and they made sure I was satisfied. 
Thanks","2015-01-27 02:04:52"
"P9O-r82NQaksY9i1nTsfXg","-G7Zkl1wIWBBmD0KRy_sCw","3C63o6HDQNbIH46XpMn34g","2.0","46","24","35","City Market on Main Street, Lambertville, NJ, has all the charm of this river city, with a 1910 look and feel. High tin type ceiling, large blackboard menu, wooden counter for eating in back, and a window bar in front for sipping coffee. It is definitely a place you feel comfortable and timeless. 

They are open for breakfast, and I was there to sample it. I asked the friendly server what they were about, and she replied that breakfast sandwiches were one of their claims to fame. Okay. Let's do a sausage, egg and cheese on Kaiser roll, please. I settled in with a mug of joe and waited for delivery. It arrived minutes later on a real plate, cut in half, and meekly smiling at me. 

It wasn't all that good. Frozen sausage patty, single fried egg a little too dry, and melted white American cheese, on a tasteless, industrial strength roll that looked to have been crushed in transport. Not much effort, nor creativity put into it. Average at best. Not at all what I expected from a Lambertville institution, where the city itself is all about surpassing culinary expectations. 

With all that atmosphere, City Market could and should have been so much more than a boring, unimaginative sandwich.","2019-01-10 16:32:57"
"-FDsgnx9XJRhlk1OXOedWg","3Hts3BOye4-z87WyWIXJHg","n5A-xGX-McpPZ6PQwssfsA","5.0","0","0","0","AMAZING bagels!!! They are the best I have found since living in NJ.  They are the perfect texture.  We had everything bagels and it was covered in all the goodness.  The cream cheese was excellent too.   Super cute place, quiet neighborhood, friendly service and the best bagels in St. Pete.  Check it out.  I will definitely be back.","2019-08-31 13:37:40"
"V3rlHMxodw4e8BDr_xY36Q","7hEbSICxdF8QfreIHlThnw","aWuYiz7OCNZpm3173Qr4GQ","5.0","1","0","1","Very good restaurant. I was on the hunt for a place to celebrate my birthday and found myself in a restaurant drought; nothing was good! I've had such poor experiences with my usual places that I needed something new and different and good, and this place delivered! Very nice, clean, modern dining area. Quick friendly service, and instead of bread they bring buttered croissants topped with honey which was surprising but still delicious. Food was amazing, I recommend the mainline chicken sandwich. Waitress was enthusiastic and offered free dessert to celebrate. All in all excellent experience! Highly recommend","2019-07-25 21:22:01"
"9OYmhxPiaWjlhB5T-blhqw","-FRulXg-UtJkor3S7_HeUA","EhotxJEJxpMgCJ0F82Buvg","3.0","0","0","0","I love a good brunch. But please - don't over charge for tiny plated food items. While Olde Bar has a nice brunch cocktail selection - $8 each- that's the best of it. The brunch selections are (7 choices) limited and over priced for what you get. Compare a 2 eggs any style, home fries, & toast for $11 with a 2 egg omelette for $14 - with zero additions - not even one slice of toast. The plating should give the kitchen the first clue - a small plate with nothing but omelette (not even a kale garnish) on it. 
One bartender cannot cover a Saturday brunch crowd - ours was handling a full bar and floor orders.  While she did her best, drinks were slow to arrive. 
This could be a great brunch place with a few tweaks - right now it's mediocre.","2017-01-21 18:24:20"
"eEmhcIb7NjjpNXaWjeTOWg","ZLY4TI-9m7cPJXcn-G9gug","zT2OzXDWKK1abapHs2RUrQ","5.0","1","0","1","First off the place is small, it's very causal, and smells delicious. Our server, was completely amazing. Bubbly, knowledgeable, fast, and just adorable. I wish I remembered her name. My family all enjoyed our meals. Fish and chips, philly, fresh cut fries and corn dog was all delicious. The sangria was perfect and beers cold. We sat inside facing the boardwalk so we enjoyed people watching while having dinner. In the mix of all these chain establishments, I love a place like this. No pretense, no fuss... just a clean, small, friendly place to get some made to order food. One small tip, everything is made to order, so you'll have to actually wait for your food. It didn't take long, but some people want stuff at a fast pace, and for those impatient types, just take a liD off, do some people watching, have a chat with your company and boom your food will arrive. I'm only leaving this last part because I watched this couple waiting impatiently for their Togo order like it was the end of the world","2018-08-10 19:12:48"
"gdVxf_bY1e6XCwSHMaCc1Q","ApGy8qHiUUmdavYx2Las2g","YSRM9nWQn40eg49tSiI-_Q","5.0","0","0","0","Best tortilla soup!!! The wait sucks, but I like to drink a mango margarita or yummy michelada while waiting! No regrets!","2020-02-14 05:42:21"
"vHHaUunIQZy7nqlcLAiPWw","28oJeOeMpfNczPPQj9jing","x8djQAyYn5L-E5lgqRAq-w","4.0","1","1","0","My family has been going to Joto for about 15 years.  We always get a huge boat of sushi.  It is very consistent.  The service is always very good and the sushi is always fresh.  My only problem is that my kids can wipe out the entire sushi boat in about 5 minutes.","2014-02-22 18:09:20"
"9Cr1bPUZa0iGCi8NMAKo-A","APZo49Y6pbI0d-mKTzs5lA","4kTeF5mHEkXzO-q1sxHZ2A","4.0","0","0","0","My only complaint is that they are a little expensive, especially if you are a college student! I stopped in to ask for a cup of water to take some medicine for an illness I am dealing with and was kindly told that they already have lemon water and cups out for me to use. I then ordered some kind of chocolate bread (I don't remember the name) it was very tasty and a satisfying dessert. EVERYTHING IN THIS BAKERY IS SO CUTE. The plates, the food, the environment, everything. Definitely a good place to stop by. :)","2017-01-13 05:50:03"
"q9xd_PirAdkWyiqAejhvFg","b4ZAETXcZOXJHHDHt8QJ8g","PX9_Mm4T3nKDagahO9eXVw","5.0","1","0","0","I went here for breakfast recently, and both my friend and I ordered over-medium eggs...when they came out the whites weren't done. I informed our server and the cook re-fired 4 eggs. When they came out, 2 were over-hard and 2 were made correctly. At this point I was pretty annoyed and I told our server ""Just forget it, we have to be somewhere."" And I maintained a relatively snotty attitude as I dug into my eggs like they themselves had wronged me. Shorty after, our server returned and told me that they meal was free and apologized for our trouble. Needless to say I was pretty embarrassed about acting like a jerk, and apologized myself. We left the server a tip and all was well. The ladies that helped us were Kim and Desiree, for anyone is who's curious.","2018-10-10 05:40:19"
"8S0ochyMWxJRdH-aaxnesg","EFo08T6Zfq2Htnk2_OMMsw","A-5IN85MwL9F8wJRsDna6g","2.0","0","1","0","Tacos apson is below average! When you order their food they have in on the side sitting in a steel bucket. And you order food they heat up what you need! It taste old and refrigerated. Their salsas outside had no refrigeration and their salsas inside had no refrigeration with a fan full of dust keeping them cool. I'm from Los Angeles and our food safety regulations are strict. Being that it's Arizona I'm pretty sure their salsas have to be kept at a certain temperature and they weren't. The only reason I give two stars is because their chino taco which is a bean fried taco was delicious, it reminded me of my childhood.","2017-06-23 06:41:00"
"unU_b60LmV_8uQafMJqmvg","Ix1fjNfu6-pzFs4pxnO2jw","BExY73aONudcKtgLlHfMbQ","1.0","0","0","0","this is probably the worst outfit in the world for extended warranty services.
they will not ever ,ever call you back.
even after they approve a service they 
will not pay. buying a service contract with this company is throwing your money away dont do it....for vech repairs","2019-09-16 12:55:20"
"NX7SqbMhC6_76ZXfzfDAsA","R4irnMMK_CPECttV9lSzZA","uC5gCAjEBfTMLdXKemYd9g","2.0","2","0","0","Don't come here for poke - small portions, not the freshest ingredients, poorly cooked rice. Over priced as well","2018-01-30 16:25:06"
"3WK_MyBV_h-7SGyXWXTIBA","wIfJ_5ZlkxYb0dgL43GABw","TaYJfvjk0kLMnS-gQd28bw","1.0","0","1","0","Gross. Everything is fried to death in what tastes like old, dirty oil. Crab cakes were a joke as a glorified round fish stick.  Will not be going back.","2019-10-05 20:16:46"
"ucm_D_Ox15gqTOYaHy_Xgw","xLs31nk6WDlD15k0rKAJ-A","0O2l0hPQKyXrqtxdq3SROQ","5.0","0","0","0","I am one of those dog owners that wants to know exactly how my dogs are doing when I leave them with a pet sitter. Pugs and Kisses gives me that and a lot more. Every time they go to my house to walk my pups I get a detailed report on who did what and cute pictures of my babies to boot! You could not ask for more than that! All of the people that have come to my house have shown that they really care about what they are doing!","2017-01-24 00:14:49"
"OyIhLJnBCxdKea6KLyq6Nw","ovZnq_lAXjxaph5_qCefJg","6Pu5MKIWbn6FO-oebSSrYQ","4.0","0","0","0","This must be a fairly popular brunch spot, since it was humming along at 10:15am, and the place opens at 10am. I had made sure to get reservations just in case and I'm glad I did. 
We were promptly seated and placed our orders. The food came out pretty fast and my friend and I ended up getting the same order. We got the steak and biscuit benedict, which comes with a side of potatoes and a small salad. 
The beef tenderloin was perfectly cooked to temp, and the biscuits were amazing, with their blue cheese flavor. I usually don't like when the eggs are poached too little, but here the eggs were perfectly cooked as well. The portion size of the biscuits was a little smaller than I was expecting though. But service was really good and the food great, so I'd recommend heading over here for a meal whilst in Nashville.","2019-02-28 22:38:14"
"fWRFLI442jgkcIQuXRY2rw","3xbd5PRhVmF9k0JLlk8Biw","I_3LMZ_1m2mzR0oLIOePIg","5.0","0","0","0","Oh yeah!  Lip smacking BBQ!  Mmmm, mmmm good!  There was no line when we went. But after we finished eating there was a girl's soccer team that came in, 30 in all, including adults that were with them.  They ordered and were seated and ready to taste the delicacies coming from the kitchen. Pretty fast service. I had the Spud Potato.  Man! It was so good, make you want to slap some body.   So the big baked potato was covered with smoked pulled pork, baked beans, cheddar cheese, red onion and sour cream on the side.   They have BBQ sauces on the table to choose from.  This sloppy mess was oh so good!  I have NEVER had such a concoction.  You just have to try it!  I might be willing to go back to St. Louis just for that Spud!","2019-10-03 16:00:36"
"fCDvemr0DcFqAt6he8ScWw","ON-FcI2NU6-lJehh8TBNdQ","SFTbeRWrZkTR7nERJ_0ofg","1.0","1","0","0","This motel was most disappointing.  The fitness room is a joke.  There is one stairmaster machine, nothing more.  The room is being used as a storage room for maintance supplys.  The hvac system is set to shut down at night, at 4:00 am the room was over 90.  Went to the front desk and said something first morning and they did not fix.  When room got so hot we could not sleep I went down the secont night.  Had to stand at the counter calling for the night clerk.  Finally he came.  He informed me I was not operating the airconditioner correctly.  He said maintance would be there at 2 or 3 in afternoon.  He gave me the managers card and suggested I send them an email.","2018-12-08 11:44:53"
"3ZIMvQY1InBk5d9qWhkBvw","DF7-jCcTtvwX9z3GpoBJ-Q","Y_OtDlN0jxN9_5-7JoqzRw","5.0","1","0","0","I needed some moles checked out and this office was on my insurance list. I made an appointment, and I'm so glad I did!  The lobby was so inviting and soothing, and the receptionist was very nice and helpful.  I was early, but I only waited until my actual appointment time, which was so refreshing.  The physicians assistant was skilled in her patient care as well as her craft. I was inspected, and had a mole removed in no time at all. Even the girl at the checkout desk was efficient and friendly. I definitely recommend this place!","2017-01-10 21:58:08"
