"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"ApzXqqb6ESYvn0EoKUIlrA","Gravel Pike Inn","595 Gravel Pike","Collegeville","PA","19426","40.2247095","-75.4534536","3.5","21","1","{alcohol=u'full_bar', businessacceptscreditcards=True, goodforkids=False, restaurantsreservations=True, wifi=u'free', bikeparking=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, goodfordancing=False, caters=True, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantstakeout=True, restaurantspricerange2=1, music={'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, noiselevel=u'average', restaurantsdelivery=True, hastv=True, outdoorseating=True}","Nightlife, Dive Bars, Cocktail Bars, American (Traditional), Restaurants, Beer Bar, Bars, Burgers","{sunday=11:30-2:0, saturday=11:30-2:0, tuesday=12:0-2:0, wednesday=12:0-2:0, thursday=12:0-2:0, friday=12:0-2:0, monday=12:0-2:0}"
"YuhQIv_c08zqfExfSiWB6g","Tampa Tap Room","13150 N Dale Mabry Hwy","Tampa","FL","33618","28.0659398082","-82.5065359846","3.5","108","1","{alcohol=u'full_bar', businessacceptscreditcards=True, restaurantsreservations=False, wifi=u'free', bikeparking=True, goodforkids=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, goodfordancing=False, caters=True, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=2, restaurantstakeout=True, music={'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': None, 'video': False, 'karaoke': False}, goodformeal={'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}, noiselevel=u'average', restaurantsdelivery=False, hastv=True, bestnights={'monday': True, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}, businessacceptsbitcoin=False, outdoorseating=True}","Beer, Wine & Spirits, Nightlife, Sports Bars, American (New), Bars, Cajun/Creole, Restaurants, Food","{sunday=12:0-3:0, saturday=12:0-3:0, tuesday=15:0-3:0, wednesday=15:0-3:0, thursday=15:0-3:0, friday=15:0-3:0, monday=15:0-3:0}"
"Nv85-fS7roTMrgFE19gtEQ","PC-Com","10534 E US Hwy 36","Avon","IN","46123","39.7639661","-86.3355952","4.5","10","1","{businessacceptscreditcards=True, businessacceptsbitcoin=False}","Local Services, IT Services & Computer Repair","{wednesday=10:0-17:0, thursday=10:0-17:0, friday=10:0-17:0, tuesday=10:0-17:0, monday=0:0-0:0}"
"V4Y-ZY41wGskdFJhxUWIEQ","Nolasips","2111 Caton St","New Orleans","LA","70122","29.9990368","-90.0613752","3.5","7","1","{restaurantstakeout=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, businessacceptscreditcards=True, wheelchairaccessible=True}","Shaved Ice, Food","{sunday=13:0-18:0, saturday=10:0-19:0, tuesday=11:0-19:0, wednesday=11:0-19:0, thursday=11:0-19:0, friday=11:0-19:0, monday=11:0-19:0}"
"9ffHiw7isVDCfXXWvTn2tg","DreamGig Printing Innovations","408 N Main St","Meridian","ID","83642","43.6071060387","-116.3914514722","3.5","6","1","{businessacceptscreditcards=True, businessacceptsbitcoin=True}","Arts & Crafts, Screen Printing/T-Shirt Printing, Professional Services, Mass Media, Printing Services, Signmaking, Web Design, Shopping, Embroidery & Crochet, Advertising, Graphic Design, Local Services, Print Media","{monday=0:0-0:0}"
"9Ml8SU1yTK5DNdd3gcWyog","Concentra Medical Center","7119 E Broadway Blvd","Tucson","AZ","85710","32.222681","-110.8404372","2.5","14","1","{acceptsinsurance=True, businessacceptscreditcards=True, byappointmentonly=False}","Walk-in Clinics, Health & Medical, Medical Centers, Physical Therapy, Urgent Care","{wednesday=8:0-17:0, thursday=8:0-17:0, friday=8:0-17:0, tuesday=8:0-17:0, monday=8:0-17:0}"
"u96rx9NzA_AEU7h7aShWGA","Exton Fit Body Boot Camp","35 E Uwchlan Ave, Ste 332","Exton","PA","19341","40.0585702","-75.6561751","2.5","6","1",,"Gyms, Trainers, Fitness & Instruction, Boot Camps, Active Life",
"l4IeGBHXV2E8S8COd9rx9A","Rusty Bellies","937 Dodecanese Blvd","Tarpon Springs","FL","34689","28.155071","-82.764421","4.5","1421","1","{goodforkids=True, restaurantsreservations=False, byob=False, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, goodfordancing=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=2, restaurantstakeout=True, music={u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}, wheelchairaccessible=True, restaurantstableservice=True, happyhour=True, restaurantsdelivery=False, noiselevel='average', smoking=u'no', dogsallowed=False, businessacceptsbitcoin=False, alcohol=u'full_bar', businessacceptscreditcards=True, bikeparking=True, wifi=u'free', coatcheck=False, caters=False, goodformeal={'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}, ambience={u'divey': False, u'hipster': False, u'casual': True, u'touristy': True, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}, hastv=True, bestnights={'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, outdoorseating=True}","Nightlife, Seafood, Bars, Restaurants, Tiki Bars, American (Traditional)","{sunday=11:0-21:0, saturday=11:0-22:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-21:0, friday=11:0-22:0, monday=0:0-0:0}"
"CRLYWkWbf9C2aVdxHxDQ5Q","Saltwater Beach Services","6340 Gulf Blvd","St. Pete Beach","FL","33706","27.7345906","-82.7464235","2.5","5","0",,"Paddleboarding, Active Life, Surfing, Kiteboarding","{sunday=12:0-16:0, saturday=11:0-17:0, tuesday=11:0-17:0, wednesday=11:0-17:0, thursday=11:0-17:0, friday=11:0-17:0, monday=11:0-17:0}"
"5PIyghVaBG1977IuyA0isw","Graniterra","1551 S Kingshighway Blvd","Saint Louis","MO","63110","38.6208027","-90.2673319","4.0","8","1","{businessacceptscreditcards=True, byappointmentonly=False}","Masonry/Concrete, Home Services, Shopping, Contractors, Countertop Installation, Home & Garden, Kitchen & Bath, Interior Design","{saturday=9:0-16:0, tuesday=8:0-17:30, wednesday=8:0-17:30, thursday=8:0-17:30, friday=8:0-17:30, monday=8:0-17:30}"
"metaR68vroFUmq5cwA1_VQ","Celebrity Worldwide Chauffeured Transportation","2521 Yellow Springs Rd","Malvern","PA","19355","40.073322","-75.525683","5.0","9","1",,"Transportation, Limos, Hotels & Travel","{sunday=0:0-0:0, saturday=0:0-0:0, tuesday=0:0-0:0, wednesday=0:0-0:0, thursday=0:0-0:0, friday=0:0-0:0, monday=0:0-0:0}"
"OeE7CgEfECz0onTTF07xvw","Ritz Five","214 Walnut St","Philadelphia","PA","19176","39.9468170875","-75.1455080509","4.0","131","1","{goodforkids=True, dogsallowed=False}","Cinema, Arts & Entertainment",
"IemlW8FqeNNmsqZr6vuRhg","Hunnee B'z Perfume Oils Bath & Body","2940 Murfreesboro Pike, Ste 111","Antioch","TN","37013","36.06285","-86.625372","4.0","14","1","{restaurantspricerange2=1, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, businessacceptscreditcards=True, byappointmentonly=False, bikeparking=True}","Cosmetics & Beauty Supply, Beauty & Spas, Shopping","{saturday=10:0-17:0, tuesday=10:0-17:0, wednesday=10:0-17:0, thursday=10:0-17:0, friday=10:0-17:0, monday=10:0-17:0}"
"5SyVDpP03FB5TBdUJeAokQ","St Louis County Library - Weber Road","4444 Weber Rd","Saint Louis","MO","63123","38.550952","-90.298014","4.0","5","1","{wifi='free'}","Libraries, Public Services & Government","{saturday=9:0-17:0, tuesday=9:0-21:0, wednesday=9:0-21:0, thursday=9:0-21:0, friday=9:0-17:0, monday=9:0-21:0}"
"jb8eYxZzvZoK3kK3mgJuIA","Vgp Produce","7925 38th Ave N, Ste 5","Saint Petersburg","FL","33710","27.80677","-82.748523","4.5","23","1","{restaurantspricerange2=1, restaurantstakeout=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, businessacceptscreditcards=True, bikeparking=True}","Food, Specialty Food, Fruits & Veggies","{sunday=7:30-18:0, saturday=7:30-18:0, tuesday=7:30-18:0, wednesday=7:30-18:0, thursday=7:30-18:0, friday=7:30-18:0, monday=7:30-18:0}"
"f_2RHHJCl4fHnE-7ng8wmw","Newtown Hardware House","108 S State St","Newtown","PA","18940","40.2276046","-74.9371577","4.5","12","1","{restaurantspricerange2=2, businessacceptscreditcards=True, bikeparking=True, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, byappointmentonly=False, businessacceptsbitcoin=False}","Home & Garden, Plumbing, Shopping, Local Services, Home Services, Hardware Stores, Electronics Repair","{sunday=9:0-15:0, saturday=9:0-17:0, tuesday=8:0-17:0, wednesday=8:0-17:0, thursday=8:0-17:0, friday=8:0-17:0, monday=9:0-15:0}"
"jthFlNFReZpGpojvab3zvQ","Jc Penney Home Store","4861 N Stone Ave","Tucson","AZ","85704","32.2946717","-110.9724475","3.0","8","0","{restaurantspricerange2=2, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, businessacceptscreditcards=True, bikeparking=True, wheelchairaccessible=True}","Home & Garden, Furniture Stores, Department Stores, Fashion, Shopping",
"8sZfNFwjXznf51RrT3kjpQ","America's Best Contacts & Eyeglasses","10950 New Halls Ferry Rd","St Louis","MO","63136","38.769811","-90.26372","3.5","7","1","{restaurantspricerange2=3, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, businessacceptscreditcards=True, byappointmentonly=False}","Shopping, Optometrists, Health & Medical, Ophthalmologists, Doctors, Eyewear & Opticians","{saturday=9:0-18:0, tuesday=9:0-18:0, wednesday=9:0-15:0, thursday=9:0-19:0, friday=9:0-19:0, monday=0:0-0:0}"
"Tn_xr7L1NC1-o9MsxV0Ysw","River Parish Disposal","7201 Airline Dr","Metairie","LA","70003","29.9783539","-90.2142462","5.0","7","1","{businessacceptscreditcards=True}","Local Services, Junk Removal & Hauling",
"I1cabgmLp60mhm7UTY-vig","BoltBus","3101 John F Kennedy Blvd","Philadelphia","PA","19104","39.956407","-75.185266","2.0","7","1",,"Transportation, Buses, Hotels & Travel","{sunday=6:0-22:0, monday=6:0-22:0}"
"LQ06L5Sp-aSVG61T_A0wbA","Mikes Pizza & Sub Shop","2902 N Rte 130","Delran","NJ","08075","40.0081495794","-74.9685392021","3.5","21","1","{alcohol=u'none', businessacceptscreditcards=True, restaurantsreservations=False, goodforkids=True, bikeparking=True, wifi=u'free', businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, caters=True, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=1, restaurantstakeout=False, wheelchairaccessible=True, ambience={'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': False, 'casual': True}, restaurantsdelivery=True, noiselevel=u'average', hastv=True, outdoorseating=False}","Cheesesteaks, Sandwiches, Restaurants, Pizza","{sunday=12:0-21:0, saturday=10:30-19:0, tuesday=11:0-22:0, wednesday=11:0-22:0, thursday=11:0-22:0, friday=11:0-23:0, monday=11:0-21:0}"
"knuD5Zz6SqeEmzlWLtLyRA","John's Doggie Shop","525 Conchester Hwy","Marcus Hook","PA","19061","39.849621","-75.441451","4.0","13","0","{alcohol=u'none', businessacceptscreditcards=False, bikeparking=True, restaurantsreservations=False, goodforkids=True, wifi=u'no', businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, caters=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=1, restaurantstakeout=True, drivethru=False, goodformeal={'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}, restaurantstableservice=True, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, restaurantsdelivery=False, noiselevel=u'average', hastv=False, outdoorseating=False}","Hot Dogs, Breakfast & Brunch, Restaurants, Burgers","{saturday=6:30-15:0, tuesday=7:30-15:0, wednesday=7:30-15:0, thursday=7:30-15:0, friday=7:30-15:0, monday=0:0-0:0}"
"K5WTakHfyimdWZ87QJJPUg","Earl of Sandwich","","Bensalem","PA","19020","40.120781579","-74.9520568785","3.0","6","0","{alcohol='none', businessacceptscreditcards=True, restaurantsreservations=False, goodforkids=True, bikeparking=False, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, restaurantsgoodforgroups=True, restaurantsattire='casual', restaurantspricerange2=2, restaurantstakeout=True, goodformeal={'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, restaurantsdelivery=False, hastv=False, outdoorseating=False}","Sandwiches, Food Court, Coffee & Tea, Food, Desserts, Restaurants","{sunday=11:0-21:0, saturday=11:0-23:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-21:0, friday=11:0-23:0, monday=11:0-21:0}"
"fN0pyT68TLana2UpSYFjhQ","Snap Fitness","2320 Haverford Rd","Ardmore","PA","19003","39.992881","-75.2972572","2.5","12","1","{businessacceptscreditcards=True, wifi=u'free', bikeparking=True, wheelchairaccessible=True, acceptsinsurance=True, businessparking={u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}, byappointmentonly=False}","Fitness & Instruction, Gyms, Active Life, Trainers, Weight Loss Centers, Boot Camps, Health & Medical, Cardio Classes","{sunday=5:0-21:0, saturday=5:0-21:0, tuesday=5:0-21:0, wednesday=5:0-21:0, thursday=5:0-21:0, friday=5:0-21:0, monday=0:0-0:0}"
"MFQGU55s712P18kplpujIg","Bolay","1330 4th St N","St Petersburg","FL","33701","27.7858539","-82.6387642","4.5","25","1","{restaurantstakeout=True, goodformeal={u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}, restaurantsdelivery=True, outdoorseating=True}","Restaurants, American (New)","{sunday=11:0-20:30, saturday=11:0-20:30, tuesday=11:0-20:30, wednesday=11:0-20:30, thursday=11:0-20:30, friday=11:0-20:30, monday=11:0-20:30}"
"n5J1OHQPQvFF4mMrw1_UgQ","The Boulevard Apartments","2098 Seminole Blvd","Largo","FL","33778","27.897392","-82.789238","1.0","8","0","{businessacceptscreditcards=False, byappointmentonly=False}","Apartments, Home Services, Real Estate","{sunday=10:0-14:0, saturday=10:0-17:0, tuesday=9:0-18:0, wednesday=9:0-18:0, thursday=9:0-18:0, friday=9:0-18:0, monday=9:0-18:0}"
"Qp9NkLYmzPQrOn4G_Sm-4Q","R & D Motorcycles","3166 Tampa Rd, Ste 11","Oldsmar","FL","34677","28.050108","-82.69704","5.0","5","1",,"Automotive, Motorcycle Repair",
"nuXgC0Jvks85kwEnog7Paw","Honey Baked Ham Company","10841 Manchester Rd","Kirkwood","MO","63122","38.6001855002","-90.408125787","4.0","11","1","{alcohol=u'none', businessacceptscreditcards=True, goodforkids=True, restaurantsreservations=False, bikeparking=False, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantstakeout=True, restaurantspricerange2=2, noiselevel=u'average', restaurantsdelivery=True, hastv=True, outdoorseating=False}","Meat Shops, Delis, Restaurants, Sandwiches, Event Planning & Services, Caterers, Food, Specialty Food, Cafes","{sunday=11:0-17:0, saturday=10:0-18:0, tuesday=9:0-18:0, wednesday=9:0-18:0, thursday=9:0-18:0, friday=9:0-18:0, monday=9:0-18:0}"
"gcU0j-rNXLGW-QTbpyd5hg","Go Coach Charters","2016 Sherwood Drive, Suite 15","Sherwood Park","AB","T8A 3X3","53.5273709","-113.2940249","4.5","5","1","{byappointmentonly=False}","Travel Services, Bus Rental, Transportation, Bus Tours, Local Services, Tours, Buses, Hotels & Travel","{saturday=0:0-0:0, tuesday=0:0-0:0, wednesday=0:0-0:0, thursday=0:0-0:0, friday=0:0-0:0, monday=0:0-0:0}"
"ul6PdEMSxDsQBx7XXSpzsg","Red Bloom Asian Kitchen","3800 S Virginia St","Reno","NV","89502","39.4889497","-119.7937189","3.5","83","1","{alcohol=u'full_bar', businessacceptscreditcards=True, bikeparking=True, restaurantsreservations=True, wifi=u'free', businessparking={'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, caters=False, restaurantspricerange2=2, restaurantstakeout=True, restaurantstableservice=True, wheelchairaccessible=True, happyhour=True, ambience={u'divey': False, u'hipster': False, u'casual': True, u'touristy': True, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}, restaurantsdelivery=True, dogsallowed=False, hastv=False, businessacceptsbitcoin=False, outdoorseating=False}","Chinese, Restaurants, Asian Fusion, Korean","{sunday=11:30-22:0, saturday=11:30-23:0, tuesday=11:30-22:0, wednesday=11:30-22:0, thursday=11:30-22:0, friday=11:30-23:0, monday=11:30-22:0}"
"H5LMAeRpxcOcFzoZapoNQg","Wallace Auto Service","700 East Haverford Rd","Bryn Mawr","PA","19010","40.016273","-75.3209997","3.5","6","1","{businessacceptscreditcards=True}","Auto Repair, Automotive, Tires, Transmission Repair, Gas Stations, Oil Change Stations","{sunday=6:0-22:0, saturday=6:0-22:0, tuesday=6:0-22:0, wednesday=6:0-22:0, thursday=6:0-22:0, friday=6:0-22:0, monday=6:0-22:0}"
"2_0rQGk_MBN7bD1JNp8qyQ","Tire Choice Auto Service Centers","9240 N 56th St","Temple Terrace","FL","33617","28.0339044925","-82.3940571351","4.0","9","1",,"Automotive, Tires, Auto Repair, Oil Change Stations","{sunday=9:0-17:0, saturday=9:0-17:0, tuesday=7:30-18:0, wednesday=7:30-18:0, thursday=7:30-18:0, friday=7:30-17:0, monday=0:0-0:0}"
"AlB7Epl1JXxRmm2-kvhDqA","Hess & Sandeen Plastic Surgery","7436 N La Cholla Blvd","Tucson","AZ","85741","32.3418163","-111.0108791","4.5","11","1","{businessacceptscreditcards=True, byappointmentonly=True}","Health & Medical, Beauty & Spas, Plastic Surgeons, Doctors, Medical Spas, Cosmetic Surgeons","{wednesday=8:30-17:0, thursday=8:30-17:0, friday=8:30-17:0, tuesday=8:30-17:0, monday=8:30-17:0}"
"bO74q19WScEq3WTLdSZddg","Lee House","7904 104 Street NW","Edmonton","AB","T6E 0C3","53.5154525","-113.4980954","3.5","14","0","{restaurantsreservations=True, goodforkids=True, bikeparking=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, caters=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantspricerange2=2, restaurantstakeout=True, ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, noiselevel=u'average', restaurantsdelivery=False, hastv=True, outdoorseating=False}","Restaurants, Korean","{saturday=11:30-21:30, tuesday=11:30-21:30, wednesday=11:30-21:30, thursday=11:30-21:30, friday=11:30-21:30, monday=11:30-21:30}"
"kpfXEx2fbBrRM5yERTmhcw","Jay's Fabric Center","801 Pasadena Ave S","Saint Petersburg","FL","33707","27.7621048","-82.7355022","4.0","14","1","{restaurantspricerange2=2, businessparking=None, businessacceptscreditcards=True, bikeparking=False}","Fabric Stores, Shopping, Arts & Crafts","{saturday=9:0-17:30, tuesday=9:0-17:30, wednesday=9:0-17:30, thursday=9:0-17:30, friday=9:0-17:30, monday=9:0-17:30}"
"tHPZgqtmvsrvFwPVKL8Ssw","Big Al's","1900 N Eagle Rd","Meridian","ID","83642","43.622328","-116.3507165","2.5","214","1","{restaurantsreservations=False, goodforkids=True, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, byappointmentonly=False, goodfordancing=False, restaurantsgoodforgroups=True, restaurantsattire=u'casual', restaurantstakeout=True, restaurantspricerange2=2, music={'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, wheelchairaccessible=True, restaurantstableservice=False, happyhour=True, noiselevel='loud', restaurantsdelivery=True, smoking=u'no', dogsallowed=True, businessacceptsbitcoin=False, alcohol=u'full_bar', businessacceptscreditcards=True, wifi=u'free', bikeparking=True, coatcheck=False, caters=False, goodformeal={'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, ambience={'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, bestnights={'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, hastv=True, outdoorseating=True}","Arcades, Arts & Entertainment, Restaurants, Sports Bars, American (Traditional), Nightlife, Bars","{sunday=10:30-22:0, saturday=14:0-22:0, tuesday=15:0-22:0, wednesday=15:0-22:0, thursday=15:0-22:0, friday=15:0-0:0, monday=15:0-22:0}"
"5CHjDZYRVAdj3MJ3oc4v4g","Pentridge Station Beer Garden","5116  Pentridge St","Philadelphia","PA","19143","39.9455249536","-75.2242228389","4.5","9","1","{restaurantspricerange2=1, businessacceptscreditcards=True, music={u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}, ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, bestnights={'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, hastv=True, restaurantsgoodforgroups=True}","Donuts, Food, Nightlife, Beer Gardens","{sunday=18:0-23:0, friday=18:0-23:0, saturday=18:0-23:0}"
"49ptOympWMzyHOvBMH0yzg","The Frame Shop of Conshohocken","537 Germantown Pike","Lafayette Hill","PA","19444","40.0865433","-75.2515691","4.0","9","1","{businessparking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, businessacceptscreditcards=True, byappointmentonly=False, bikeparking=True}","Arts & Entertainment, Art Galleries, Arts & Crafts, Home Decor, Home & Garden, Shopping, Photography Stores & Services, Framing","{wednesday=10:0-20:0, thursday=10:0-18:0, friday=10:0-18:0, saturday=10:0-16:0, tuesday=10:0-18:0}"
"LgItzDqxncbd5x-TQFvUPg","Bad Axe Throwing Nashville","648 Fogg St","Nashville","TN","37203","36.1511699","-86.7774162","5.0","18","1","{alcohol=u'full_bar', businessacceptscreditcards=True, bikeparking=True, wifi=u'free', restaurantsreservations=True, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, restaurantstakeout=True, wheelchairaccessible=True, restaurantstableservice=True, happyhour=True, restaurantsdelivery=False, dogsallowed=False, hastv=True, outdoorseating=True}","Active Life, Event Planning & Services, Restaurants, Axe Throwing, Venues & Event Spaces, American (Traditional)","{sunday=11:0-21:0, saturday=10:0-0:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-22:0, friday=11:0-0:0, monday=0:0-0:0}"
"6490ZYHnPTjhzs_K0RpGtA","Family Dental Spa of Brandon","520 Oakfield Dr","Brandon","FL","33511","27.9340213","-82.2916569","3.5","9","1","{businessacceptscreditcards=True, bikeparking=True, wifi=u'free', wheelchairaccessible=True, acceptsinsurance=True, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, byappointmentonly=False}","Medical Spas, Health & Medical, Cosmetic Dentists, Insurance, Beauty & Spas, Financial Services, Diagnostic Services, General Dentistry, Diagnostic Imaging, Dentists","{saturday=9:0-13:0, tuesday=7:30-18:0, wednesday=7:30-18:0, thursday=7:30-18:0, friday=7:30-18:0, monday=7:30-18:0}"
"Bk27awl9fNTOqJwrq_PRvA","Prominence Health Plan","1510 Meadow Wood Ln","Reno","NV","89502","39.4727117","-119.7780577","1.5","6","1",,"Health & Medical, Health Insurance Offices, Insurance, Financial Services","{wednesday=8:0-17:0, thursday=8:0-17:0, friday=8:0-17:0, tuesday=8:0-17:0, monday=0:0-0:0}"
"EMfJpVozzk238AM51H18Dw","Meltdown","508 Dumaine St","New Orleans","LA","70116","29.958501","-90.06163","4.5","119","0","{restaurantspricerange2=1, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, businessacceptscreditcards=False, wifi=u'no'}","Desserts, Food, Ice Cream & Frozen Yogurt","{sunday=13:0-18:0, thursday=13:0-18:0, friday=13:0-18:0, saturday=13:0-18:0}"
"fljvKPPISeG9wfIFjM8XHA","Days Inn by Wyndham Tucson City Center","665 North Freeway","Tucson","AZ","85745","32.2307818618","-110.9836525023","1.0","7","1",,"Event Planning & Services, Hotels, Hotels & Travel",
"F5g0nskSr_xd0XxXTsKoPQ","Mancuso Lucio J & Son","1902 E Passyunk Ave","Philadelphia","PA","19148","39.9264834","-75.1676599","4.5","20","1","{restaurantspricerange2=2, restaurantstakeout=True, businessparking={'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, businessacceptscreditcards=True, bikeparking=True}","Cheese Shops, Specialty Food, Food","{sunday=10:0-15:0, saturday=8:0-18:0, tuesday=8:0-18:0, wednesday=8:0-18:0, thursday=8:0-18:0, friday=8:0-18:0, monday=8:0-18:0}"
"ocLAsvE07AJcbTbi2BxiPQ","Drexel University","3141 Chestnut St","Philadelphia","PA","19104","39.956613","-75.189944","2.5","32","1",,"Education, Colleges & Universities","{wednesday=8:0-17:0, thursday=8:0-17:0, friday=8:0-17:0, tuesday=8:0-17:0, monday=8:0-17:0}"
"xjUtI0-k_d1-ZvBqXU9TYA","Old Herald Brewery & Distillery","115 E Clay St","Collinsville","IL","62234","38.6713918","-89.986116","4.0","107","1","{businessacceptscreditcards=True, goodforkids=True, coatcheck=False, bikeparking=True, restaurantsreservations=False, wifi=u'free', businessparking={u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}, byappointmentonly=False, caters=False, restaurantstakeout=False, restaurantspricerange2=2, wheelchairaccessible=True, happyhour=False, restaurantsdelivery=False, noiselevel=u'average', dogsallowed=False, outdoorseating=True}","Food, Restaurants, American (New), Brewpubs, Event Planning & Services, Venues & Event Spaces, Breweries, Nightlife, Distilleries, Bars, Pubs","{sunday=12:0-20:0, saturday=11:0-22:0, tuesday=11:0-21:0, wednesday=11:0-21:0, thursday=11:0-21:0, friday=11:0-22:0, monday=0:0-0:0}"
"IYvAoKrKgFLoxuf7E8jN7g","Himalayan Salt Cave","100 Schaeffer St","Boyertown","PA","19525","40.3365017644","-75.6375535628","4.5","6","1","{businessparking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, goodforkids=False}","Health & Medical, Reiki, Yoga, Reflexology, Day Spas, Fitness & Instruction, Beauty & Spas, Active Life","{sunday=9:0-16:0, wednesday=9:0-20:0, thursday=9:0-20:0, friday=9:0-20:0, saturday=9:0-16:0}"
